_id,Año,Entidad,Población,Sexo,Edad,Cantidad,Totales,Porcentaje,Tasa
2974,2020,BAJA CALIFORNIA SUR,Población que nació fuera de la entidad,Total,0 a 17 años,44224,236629,0.186891717,
2975,2020,CAMPECHE,Población que nació fuera de la entidad,Total,0 a 17 años,34255,286880,0.119405326,
2976,2020,COAHUILA,Población que nació fuera de la entidad,Total,0 a 17 años,69240,982841,0.070448831,
2977,2020,COLIMA,Población que nació fuera de la entidad,Total,0 a 17 años,28741,209402,0.137252748,
2978,2020,CHIAPAS,Población que nació fuera de la entidad,Total,0 a 17 años,60579,2093426,0.028937732,
2979,2020,CHIHUAHUA,Población que nació fuera de la entidad,Total,0 a 17 años,126148,1137537,0.110895734,
2980,2020,CIUDAD DE MÉXICO,Población que nació fuera de la entidad,Total,0 a 17 años,176753,2033581,0.086917118,
2981,2020,DURANGO,Población que nació fuera de la entidad,Total,0 a 17 años,60990,612346,0.099600553,
2982,2020,GUANAJUATO,Población que nació fuera de la entidad,Total,0 a 17 años,111282,1965943,0.056604896,
2983,2020,GUERRERO,Población que nació fuera de la entidad,Total,0 a 17 años,65990,1237843,0.053310476,
2984,2020,HIDALGO,Población que nació fuera de la entidad,Total,0 a 17 años,161170,958875,0.168082388,
2985,2020,JALISCO,Población que nació fuera de la entidad,Total,0 a 17 años,192806,2531145,0.076173431,
2986,2020,MÉXICO,Población que nació fuera de la entidad,Total,0 a 17 años,724197,5009259,0.144571682,
2987,2020,MICHOACÁN,Población que nació fuera de la entidad,Total,0 a 17 años,127988,1544594,0.082861904,
2988,2020,MORELOS,Población que nació fuera de la entidad,Total,0 a 17 años,60082,568743,0.105639982,
2989,2020,NAYARIT,Población que nació fuera de la entidad,Total,0 a 17 años,74053,394457,0.187734024,
2990,2020,NUEVO LEÓN,Población que nació fuera de la entidad,Total,0 a 17 años,161092,1654929,0.097340732,
2991,2020,OAXACA,Población que nació fuera de la entidad,Total,0 a 17 años,96862,1372915,0.070552074,
2992,2020,PUEBLA,Población que nació fuera de la entidad,Total,0 a 17 años,141624,2148335,0.06592268,
2993,2020,QUERÉTARO,Población que nació fuera de la entidad,Total,0 a 17 años,98293,700525,0.140313336,
2994,2020,QUINTANA ROO,Población que nació fuera de la entidad,Total,0 a 17 años,117586,543728,0.216258865,
2995,2020,SAN LUIS POTOSÍ,Población que nació fuera de la entidad,Total,0 a 17 años,70190,879923,0.079768343,
2996,2020,SINALOA,Población que nació fuera de la entidad,Total,0 a 17 años,70003,902580,0.077558776,
2997,2020,SONORA,Población que nació fuera de la entidad,Total,0 a 17 años,83150,876174,0.094901241,
2998,2020,TABASCO,Población que nació fuera de la entidad,Total,0 a 17 años,32177,781519,0.041172384,
2999,2020,TAMAULIPAS,Población que nació fuera de la entidad,Total,0 a 17 años,104633,1046920,0.099943644,
3000,2020,TLAXCALA,Población que nació fuera de la entidad,Total,0 a 17 años,47566,421140,0.112945814,
3001,2020,VERACRUZ,Población que nació fuera de la entidad,Total,0 a 17 años,201888,2378935,0.084864866,
3002,2020,YUCATÁN,Población que nació fuera de la entidad,Total,0 a 17 años,47310,666922,0.070937831,
3003,2020,ZACATECAS,Población que nació fuera de la entidad,Total,0 a 17 años,64756,544684,0.118887281,
3004,2020,NACIONAL,Población que nació fuera de la entidad,Total,0 a 4 años,735135,10047365,0.073166945,
3005,2020,AGUASCALIENTES,Población que nació fuera de la entidad,Total,0 a 4 años,5637,124430,0.04530258,
3006,2020,BAJA CALIFORNIA,Población que nació fuera de la entidad,Total,0 a 4 años,42671,266301,0.160235974,
3007,2020,BAJA CALIFORNIA SUR,Población que nació fuera de la entidad,Total,0 a 4 años,7244,62455,0.115987511,
3008,2020,CAMPECHE,Población que nació fuera de la entidad,Total,0 a 4 años,6960,78935,0.088173814,
3009,2020,COAHUILA,Población que nació fuera de la entidad,Total,0 a 4 años,15364,279912,0.054888679,
3010,2020,COLIMA,Población que nació fuera de la entidad,Total,0 a 4 años,4313,52313,0.082446046,
3011,2020,CHIAPAS,Población que nació fuera de la entidad,Total,0 a 4 años,13870,574152,0.024157366,
3012,2020,CHIHUAHUA,Población que nació fuera de la entidad,Total,0 a 4 años,28620,291286,0.09825395,
3013,2020,CIUDAD DE MÉXICO,Población que nació fuera de la entidad,Total,0 a 4 años,33169,479904,0.069115907,
3014,2020,DURANGO,Población que nació fuera de la entidad,Total,0 a 4 años,15043,167600,0.08975537,
3015,2020,GUANAJUATO,Población que nació fuera de la entidad,Total,0 a 4 años,22127,538846,0.041063681,
3016,2020,GUERRERO,Población que nació fuera de la entidad,Total,0 a 4 años,15472,335458,0.046122018,
3017,2020,HIDALGO,Población que nació fuera de la entidad,Total,0 a 4 años,31267,238189,0.131269706,
3018,2020,JALISCO,Población que nació fuera de la entidad,Total,0 a 4 años,41002,670983,0.06110736,
3019,2020,MÉXICO,Población que nació fuera de la entidad,Total,0 a 4 años,132274,1276386,0.10363166,
3020,2020,MICHOACÁN,Población que nació fuera de la entidad,Total,0 a 4 años,28484,429837,0.06626698,
3021,2020,MORELOS,Población que nació fuera de la entidad,Total,0 a 4 años,8755,145439,0.060197059,
3022,2020,NAYARIT,Población que nació fuera de la entidad,Total,0 a 4 años,18467,103601,0.178251175,
3023,2020,NUEVO LEÓN,Población que nació fuera de la entidad,Total,0 a 4 años,30562,454909,0.067182667,
3024,2020,OAXACA,Población que nació fuera de la entidad,Total,0 a 4 años,19493,359853,0.054169341,
3025,2020,PUEBLA,Población que nació fuera de la entidad,Total,0 a 4 años,26883,578779,0.046447781,
3026,2020,QUERÉTARO,Población que nació fuera de la entidad,Total,0 a 4 años,16368,187893,0.08711341,
3027,2020,QUINTANA ROO,Población que nació fuera de la entidad,Total,0 a 4 años,20311,147731,0.137486377,
3028,2020,SAN LUIS POTOSÍ,Población que nació fuera de la entidad,Total,0 a 4 años,15046,230931,0.065153661,
3029,2020,SINALOA,Población que nació fuera de la entidad,Total,0 a 4 años,13455,236236,0.056955756,
3030,2020,SONORA,Población que nació fuera de la entidad,Total,0 a 4 años,16782,218345,0.076860015,
3031,2020,TABASCO,Población que nació fuera de la entidad,Total,0 a 4 años,5866,206877,0.028355013,
3032,2020,TAMAULIPAS,Población que nació fuera de la entidad,Total,0 a 4 años,23525,271340,0.086699344,
3033,2020,TLAXCALA,Población que nació fuera de la entidad,Total,0 a 4 años,9077,110460,0.082174543,
3034,2020,VERACRUZ,Población que nació fuera de la entidad,Total,0 a 4 años,42848,600253,0.071383233,
3035,2020,YUCATÁN,Población que nació fuera de la entidad,Total,0 a 4 años,7378,175986,0.041923789,
3036,2020,ZACATECAS,Población que nació fuera de la entidad,Total,0 a 4 años,16802,151745,0.11072523,
3037,2020,NACIONAL,Población que nació fuera de la entidad,Total,5 a 9 años,980387,10764379,0.091076968,
3038,2020,AGUASCALIENTES,Población que nació fuera de la entidad,Total,5 a 9 años,9474,131048,0.072294121,
3039,2020,BAJA CALIFORNIA,Población que nació fuera de la entidad,Total,5 a 9 años,59691,299654,0.199199744,
3040,2020,BAJA CALIFORNIA SUR,Población que nació fuera de la entidad,Total,5 a 9 años,11924,66933,0.178148298,
3041,2020,CAMPECHE,Población que nació fuera de la entidad,Total,5 a 9 años,9488,82015,0.115686155,
3042,2020,COAHUILA,Población que nació fuera de la entidad,Total,5 a 9 años,19154,276224,0.069342273,
3043,2020,COLIMA,Población que nació fuera de la entidad,Total,5 a 9 años,7245,60049,0.120651468,
3044,2020,CHIAPAS,Población que nació fuera de la entidad,Total,5 a 9 años,16586,612792,0.02706628,
3045,2020,CHIHUAHUA,Población que nació fuera de la entidad,Total,5 a 9 años,35949,317322,0.11328871,
3046,2020,CIUDAD DE MÉXICO,Población que nació fuera de la entidad,Total,5 a 9 años,48158,563907,0.085400607,
3047,2020,DURANGO,Población que nació fuera de la entidad,Total,5 a 9 años,16276,176033,0.092459936,
3048,2020,GUANAJUATO,Población que nació fuera de la entidad,Total,5 a 9 años,29057,547545,0.053067784,
3049,2020,GUERRERO,Población que nació fuera de la entidad,Total,5 a 9 años,16780,351010,0.047804906,
3050,2020,HIDALGO,Población que nació fuera de la entidad,Total,5 a 9 años,41970,269553,0.155702218,
3051,2020,JALISCO,Población que nació fuera de la entidad,Total,5 a 9 años,49969,718100,0.069585016,
3052,2020,MÉXICO,Población que nació fuera de la entidad,Total,5 a 9 años,178716,1381132,0.129398204,
3053,2020,MICHOACÁN,Población que nació fuera de la entidad,Total,5 a 9 años,33982,441618,0.076948856,
3054,2020,MORELOS,Población que nació fuera de la entidad,Total,5 a 9 años,14729,158935,0.092673105,
3055,2020,NAYARIT,Población que nació fuera de la entidad,Total,5 a 9 años,19806,113942,0.17382528,
3056,2020,NUEVO LEÓN,Población que nació fuera de la entidad,Total,5 a 9 años,47589,463819,0.102602524,
3057,2020,OAXACA,Población que nació fuera de la entidad,Total,5 a 9 años,24883,388759,0.064006235,
3058,2020,PUEBLA,Población que nació fuera de la entidad,Total,5 a 9 años,39754,598550,0.066417175,
3059,2020,QUERÉTARO,Población que nació fuera de la entidad,Total,5 a 9 años,26838,196969,0.136254944,
3060,2020,QUINTANA ROO,Población que nació fuera de la entidad,Total,5 a 9 años,33504,155388,0.215615105,
3061,2020,SAN LUIS POTOSÍ,Población que nació fuera de la entidad,Total,5 a 9 años,19029,242727,0.078396717,
3062,2020,SINALOA,Población que nació fuera de la entidad,Total,5 a 9 años,17518,250496,0.069933252,
3063,2020,SONORA,Población que nació fuera de la entidad,Total,5 a 9 años,20858,246711,0.084544264,
3064,2020,TABASCO,Población que nació fuera de la entidad,Total,5 a 9 años,8617,224058,0.038458792,
3065,2020,TAMAULIPAS,Población que nació fuera de la entidad,Total,5 a 9 años,28257,294344,0.095999918,
3066,2020,TLAXCALA,Población que nació fuera de la entidad,Total,5 a 9 años,12303,117738,0.104494726,
3067,2020,VERACRUZ,Población que nació fuera de la entidad,Total,5 a 9 años,51935,675182,0.076920001,
3068,2020,YUCATÁN,Población que nació fuera de la entidad,Total,5 a 9 años,13157,186122,0.070690192,
3069,2020,ZACATECAS,Población que nació fuera de la entidad,Total,5 a 9 años,17191,155704,0.11040821,
3070,2020,NACIONAL,Población que nació fuera de la entidad,Total,10 a 14 años,1213528,10943540,0.110889895,
3071,2020,AGUASCALIENTES,Población que nació fuera de la entidad,Total,10 a 14 años,11945,129717,0.092085078,
3072,2020,BAJA CALIFORNIA,Población que nació fuera de la entidad,Total,10 a 14 años,68193,312348,0.218323793,
3073,2020,BAJA CALIFORNIA SUR,Población que nació fuera de la entidad,Total,10 a 14 años,14586,67665,0.21556196,
3074,2020,CAMPECHE,Población que nació fuera de la entidad,Total,10 a 14 años,11243,80168,0.14024299,
3075,2020,COAHUILA,Población que nació fuera de la entidad,Total,10 a 14 años,21295,268144,0.079416284,
3076,2020,COLIMA,Población que nació fuera de la entidad,Total,10 a 14 años,10131,60801,0.166625549,
3077,2020,CHIAPAS,Población que nació fuera de la entidad,Total,10 a 14 años,19399,583132,0.03326691,
3078,2020,CHIHUAHUA,Población que nació fuera de la entidad,Total,10 a 14 años,38050,333715,0.114019448,
3079,2020,CIUDAD DE MÉXICO,Población que nació fuera de la entidad,Total,10 a 14 años,57979,608962,0.095209553,
3080,2020,DURANGO,Población que nació fuera de la entidad,Total,10 a 14 años,18997,170271,0.111569204,
3081,2020,GUANAJUATO,Población que nació fuera de la entidad,Total,10 a 14 años,37320,549301,0.067940892,
3082,2020,GUERRERO,Población que nació fuera de la entidad,Total,10 a 14 años,21785,348493,0.062512016,
3083,2020,HIDALGO,Población que nació fuera de la entidad,Total,10 a 14 años,54087,283676,0.190664702,
3084,2020,JALISCO,Población que nació fuera de la entidad,Total,10 a 14 años,63195,714906,0.088396237,
3085,2020,MÉXICO,Población que nació fuera de la entidad,Total,10 a 14 años,241813,1464549,0.165110898,
3086,2020,MICHOACÁN,Población que nació fuera de la entidad,Total,10 a 14 años,42202,426869,0.098864054,
3087,2020,MORELOS,Población que nació fuera de la entidad,Total,10 a 14 años,21575,164177,0.131413048,
3088,2020,NAYARIT,Población que nació fuera de la entidad,Total,10 a 14 años,22432,113335,0.197926501,
3089,2020,NUEVO LEÓN,Población que nació fuera de la entidad,Total,10 a 14 años,50061,462720,0.108188537,
3090,2020,OAXACA,Población que nació fuera de la entidad,Total,10 a 14 años,34221,398362,0.085904278,
3091,2020,PUEBLA,Población que nació fuera de la entidad,Total,10 a 14 años,46109,603375,0.076418479,
3092,2020,QUERÉTARO,Población que nació fuera de la entidad,Total,10 a 14 años,33148,198601,0.166907518,
3093,2020,QUINTANA ROO,Población que nació fuera de la entidad,Total,10 a 14 años,38192,154281,0.247548305,
3094,2020,SAN LUIS POTOSÍ,Población que nació fuera de la entidad,Total,10 a 14 años,22911,252780,0.090636126,
3095,2020,SINALOA,Población que nació fuera de la entidad,Total,10 a 14 años,23971,260172,0.092135203,
3096,2020,SONORA,Población que nació fuera de la entidad,Total,10 a 14 años,28241,258791,0.10912667,
3097,2020,TABASCO,Población que nació fuera de la entidad,Total,10 a 14 años,10851,222698,0.048725179,
3098,2020,TAMAULIPAS,Población que nació fuera de la entidad,Total,10 a 14 años,31854,305853,0.104148071,
3099,2020,TLAXCALA,Población que nació fuera de la entidad,Total,10 a 14 años,16025,119718,0.133856229,
3100,2020,VERACRUZ,Población que nació fuera de la entidad,Total,10 a 14 años,66070,685468,0.096386702,
3101,2020,YUCATÁN,Población que nació fuera de la entidad,Total,10 a 14 años,16144,189137,0.085356118,
3102,2020,ZACATECAS,Población que nació fuera de la entidad,Total,10 a 14 años,19503,151355,0.128856001,
3103,2020,NACIONAL,Población que nació fuera de la entidad,Total,15 a 17 años,776481,6492674,0.119593406,
3104,2020,AGUASCALIENTES,Población que nació fuera de la entidad,Total,15 a 17 años,8115,78140,0.10385206,
3105,2020,BAJA CALIFORNIA,Población que nació fuera de la entidad,Total,15 a 17 años,44177,183590,0.240628575,
3106,2020,BAJA CALIFORNIA SUR,Población que nació fuera de la entidad,Total,15 a 17 años,10470,39576,0.264554275,
3107,2020,CAMPECHE,Población que nació fuera de la entidad,Total,15 a 17 años,6564,45762,0.143437787,
3108,2020,COAHUILA,Población que nació fuera de la entidad,Total,15 a 17 años,13427,158561,0.084680344,
3109,2020,COLIMA,Población que nació fuera de la entidad,Total,15 a 17 años,7052,36239,0.194596981,
